price_bought,selling_price,delivery_time,buyers_offer,final_price,final_delivery_time
77.78,98.82,2.62,91.79,86.39,2.54
76.12,93.89,2.36,82.91,79.85,0.6
64.76,79.43,3.26,53.64,49.56,3.75
149.05,210.09,13.59,159.88,158.73,13.91
164.66,184.55,13.29,176.95,172.77,12.11
89.76,99.19,4.33,104.33,98.67,5.52
53.14,75.37,3.94,50.44,49.0,2.09
62.33,80.45,4.89,64.44,54.93,6.11
195.18,224.92,8.19,157.09,148.13,6.29
94.32,112.64,8.84,87.98,85.62,9.46
165.38,243.61,4.66,136.42,127.09,2.97
143.7,207.47,11.08,144.96,129.98,10.08
107.29,148.48,5.71,120.91,106.69,6.6
80.85,104.53,13.07,71.36,70.32,12.19
68.21,89.22,9.88,68.96,56.82,9.93
142.25,211.97,7.24,125.41,119.46,8.9
166.2,247.02,11.48,140.98,139.09,9.68
146.59,173.87,11.81,147.23,142.09,13.06
129.55,184.53,5.49,107.74,102.23,3.75
56.29,66.36,6.08,58.26,49.93,4.58
195.27,231.48,13.23,158.67,148.41,11.71
169.81,232.71,3.98,143.09,131.61,5.95
93.92,118.53,2.51,95.8,91.36,1.23
197.0,290.1,7.45,204.2,198.69,9.04
140.28,159.31,11.61,113.85,108.53,13.58
137.36,179.21,11.26,141.4,135.32,10.8
162.21,238.03,13.03,184.17,169.18,13.56
171.77,251.06,8.4,187.04,175.15,9.51
148.47,172.62,3.2,126.57,111.92,2.77
69.21,86.29,9.06,71.77,61.07,7.71
100.74,135.76,11.34,107.68,100.99,11.08
189.21,220.2,3.12,154.19,147.73,4.21
83.69,124.47,4.07,95.59,87.75,5.19
105.83,155.13,2.15,123.02,116.19,1.07
114.81,133.96,9.12,130.91,118.31,7.82
115.91,133.12,12.64,130.96,123.45,14.32
141.94,160.98,10.05,155.85,150.71,8.22
191.46,280.26,13.78,201.68,189.83,14.72
86.1,101.38,2.76,92.26,79.29,0.94
68.23,86.41,12.84,76.59,69.7,14.19
79.62,101.88,11.77,84.8,74.45,13.39
183.04,245.2,5.77,170.43,168.6,4.96
146.87,165.77,13.68,139.58,131.17,11.98
92.89,110.6,5.46,107.64,106.01,5.38
172.39,253.86,12.67,139.09,137.69,11.87
179.21,262.24,12.57,193.46,183.88,12.24
176.98,249.98,11.09,209.17,203.92,11.75
187.84,208.08,8.76,203.33,191.94,7.6
87.84,108.11,3.44,105.19,91.64,2.87
163.26,220.59,8.38,175.5,172.55,9.51
119.08,144.1,6.28,96.9,85.76,6.86
176.3,258.07,11.51,199.36,191.16,10.81
159.27,215.59,11.1,145.55,142.98,11.75
166.47,187.9,12.93,162.88,152.75,13.99
148.42,217.23,2.18,137.27,127.74,2.55
76.61,113.63,11.71,69.52,61.3,10.67
131.75,149.03,13.26,128.14,114.17,11.26
197.7,259.57,11.47,188.11,179.82,12.68
190.61,232.8,3.56,200.77,185.91,4.85
56.48,71.0,2.98,63.55,55.42,3.77
74.72,87.56,2.25,68.66,66.04,0.56
69.76,92.87,9.54,61.77,54.18,9.89
158.9,235.67,9.56,169.5,165.95,10.84
172.67,224.68,13.84,184.43,175.07,13.4
82.03,92.95,6.78,95.19,84.48,5.57
125.88,169.68,5.98,101.51,93.95,6.33
176.11,217.68,9.49,200.97,198.61,10.8
159.92,230.66,11.91,161.26,153.7,10.1
131.34,167.3,13.24,137.71,135.57,13.63
138.55,163.09,11.64,115.91,105.36,12.21
126.25,148.53,7.12,122.85,110.79,7.53
94.63,133.2,9.62,84.31,69.84,10.22
134.75,162.54,12.28,121.51,118.42,12.8
153.33,215.72,7.89,153.58,145.13,6.41
181.0,214.0,4.6,203.62,194.67,3.54
145.44,178.7,4.04,159.63,145.71,4.51
164.17,211.15,2.0,170.14,160.36,0.07
74.01,109.33,10.62,75.18,72.14,11.16
119.23,175.59,3.33,115.77,108.66,3.99
51.4,60.79,4.93,61.12,50.95,3.88
87.0,108.17,5.57,89.1,78.29,5.97
158.97,184.37,8.72,143.32,130.24,8.86
198.77,259.2,6.78,177.31,173.78,5.82
64.88,83.32,10.1,67.77,53.44,9.95
110.22,160.96,2.67,111.23,109.4,4.31
170.01,250.26,3.49,136.53,121.76,3.19
80.61,101.03,7.99,91.25,78.24,8.51
133.26,172.8,6.04,144.14,133.9,4.18
159.96,233.3,5.55,170.32,159.03,3.86
142.4,202.59,2.8,117.84,115.82,1.13
78.2,86.14,12.75,73.89,72.31,13.86
103.31,126.86,10.3,121.3,118.87,9.7
167.57,212.6,3.46,191.87,189.65,2.37
133.13,158.68,2.78,121.71,113.05,3.77
50.78,59.92,13.7,43.82,39.8,12.38
164.15,183.04,10.17,160.81,147.76,9.16
55.3,75.06,7.01,52.11,44.87,6.73
161.86,195.04,10.42,173.66,162.92,9.75
80.37,90.09,11.08,95.37,85.23,11.42
193.71,230.98,11.36,183.1,177.62,10.71
105.19,149.45,7.73,86.77,82.37,7.31
99.04,142.68,7.16,114.79,109.0,8.61
72.33,93.54,2.13,58.96,46.81,3.67
95.84,121.38,13.12,113.2,103.99,14.43
181.5,270.64,9.24,193.45,188.9,10.7
199.45,235.4,4.44,234.69,222.24,4.72
105.25,124.84,13.04,92.6,90.84,13.62
117.29,142.71,12.98,95.74,84.95,13.21
158.31,185.08,13.87,157.56,150.42,15.01
182.93,228.98,12.49,179.32,168.08,12.69
138.96,203.48,13.97,129.59,115.61,12.42
108.73,146.36,4.94,128.63,117.13,6.17
111.89,141.52,12.11,126.33,119.14,13.15
154.34,227.46,11.88,164.32,161.2,13.16
50.48,56.51,4.77,43.67,31.39,3.53
142.94,169.25,3.18,156.34,148.89,2.27
103.32,137.04,13.75,112.71,110.65,12.94
169.13,227.69,5.55,164.06,152.99,5.58
63.95,71.36,12.45,74.81,69.73,10.99
138.23,174.34,2.05,119.82,118.13,1.59
122.15,166.08,2.25,110.78,97.14,0.98
146.35,201.85,7.59,120.78,113.02,6.65
59.73,80.95,4.86,66.79,61.85,5.69
137.0,168.26,10.28,143.67,132.64,11.7
134.22,152.67,8.79,124.29,110.88,6.88
134.1,170.42,2.93,116.07,115.06,3.19
140.52,161.81,3.95,114.68,104.05,2.1
151.47,224.03,6.66,131.28,119.54,5.0
170.75,220.28,4.23,167.56,163.62,5.05
90.47,111.0,11.51,81.32,73.47,12.45
173.76,244.39,6.99,157.01,154.76,8.25
124.74,162.06,3.12,143.48,132.02,3.02
61.56,75.35,7.81,61.93,49.07,9.25
58.78,83.75,3.09,64.17,61.66,1.76
100.14,144.88,3.55,81.54,69.11,2.55
167.73,229.66,4.88,158.69,146.89,3.41
156.15,174.7,12.31,154.85,148.99,13.5
168.29,223.24,13.1,147.18,136.52,12.01
127.59,179.31,11.92,108.21,107.21,10.54
116.03,133.97,6.01,133.22,119.17,6.5
72.12,85.93,5.27,84.79,76.09,3.58
99.23,144.18,8.59,82.51,72.83,6.77
115.1,127.54,10.66,108.15,97.85,9.09
63.29,88.68,13.92,74.89,66.03,11.92
83.09,107.15,3.58,69.24,56.24,4.37
139.73,178.68,2.59,147.76,138.23,2.84
160.35,176.84,10.33,190.64,176.93,9.17
199.75,285.2,11.99,237.96,228.81,10.92
189.97,236.31,12.16,187.78,184.38,13.4
146.38,192.69,10.14,126.64,112.85,10.15
113.19,155.17,13.45,99.7,89.16,14.24
145.43,200.84,8.13,168.09,157.3,7.94
167.85,248.82,12.97,195.49,180.69,11.92
67.75,88.92,13.61,70.67,68.62,15.5
111.49,140.46,12.17,123.36,116.36,12.43
175.97,260.7,5.72,192.86,188.51,4.24
107.57,145.96,4.35,114.54,104.71,3.98
135.78,165.55,8.58,153.56,141.26,7.89
138.17,158.97,7.44,148.41,133.88,6.29
77.67,111.62,12.53,78.73,71.36,14.27
104.34,129.88,3.2,93.36,81.35,4.72
100.18,136.66,5.09,109.95,96.11,3.89
53.93,69.48,11.02,53.36,42.79,10.43
53.63,63.26,3.14,49.23,44.83,4.19
174.75,234.29,5.85,195.86,186.35,4.68
90.96,102.26,6.65,98.12,83.54,7.01
127.71,161.6,9.47,150.05,135.23,10.27
94.81,125.02,3.9,82.12,72.13,4.51
191.1,243.54,12.33,202.51,189.09,13.15
88.89,124.41,7.37,79.8,76.0,8.2
114.45,163.8,13.0,132.92,128.48,14.86
180.91,254.81,7.61,151.93,137.59,7.0
176.29,196.66,5.3,187.3,184.41,6.81
77.92,91.76,3.7,86.99,83.31,1.79
170.4,224.01,2.04,160.51,153.62,1.2
118.73,175.0,8.39,140.3,131.04,6.58
122.45,175.58,3.29,139.62,130.17,3.89
70.02,100.62,6.7,64.27,59.18,5.1
62.09,75.83,9.07,49.86,35.97,10.45
159.19,202.46,5.31,146.24,132.43,5.89
124.47,160.35,4.1,113.58,107.09,2.22
115.53,134.35,11.3,133.55,126.47,12.16
159.43,177.35,13.36,189.21,178.38,14.81
164.83,243.74,3.21,136.51,126.22,3.85
73.84,88.33,3.87,72.99,66.64,1.99
141.53,169.27,13.52,144.27,137.47,14.95
70.3,79.68,2.45,58.86,52.98,3.38
162.71,239.41,13.73,154.73,150.44,13.25
148.54,197.84,2.06,137.67,130.26,1.37
193.49,264.47,12.48,196.28,185.67,12.4
60.34,88.38,5.69,64.23,52.85,7.16
58.56,72.51,13.26,63.32,51.42,12.27
92.33,124.51,5.8,78.91,72.67,4.21
89.26,99.57,9.85,100.43,88.72,11.31
87.05,102.25,2.96,93.26,92.17,1.07
185.94,266.36,4.91,214.88,207.2,6.55
87.43,122.99,11.28,85.66,73.55,10.51
90.79,112.61,8.34,105.1,95.28,8.38
163.91,205.01,13.14,187.89,180.25,11.66
117.46,154.28,7.15,114.57,104.54,8.75
166.51,183.17,12.44,158.59,144.89,13.44
59.8,71.56,7.39,70.16,61.23,9.08
123.14,145.71,13.75,133.73,121.54,14.48
55.04,66.06,13.52,64.47,49.74,12.26
59.4,84.49,5.95,66.45,55.58,5.18
185.97,225.37,12.63,194.1,185.07,12.58
70.89,83.41,12.17,59.99,58.47,12.6
129.86,169.04,4.53,119.03,112.79,6.23
111.66,161.5,9.49,132.61,123.69,9.03
102.1,122.17,2.87,94.73,82.57,3.68
184.98,209.28,12.04,154.88,147.75,13.88
53.27,66.2,4.09,57.7,43.26,2.7
149.57,209.26,2.85,163.57,158.76,4.3
194.51,256.81,6.8,177.82,166.39,6.49
134.03,191.22,8.92,123.18,116.31,9.85
190.52,282.71,12.26,188.15,180.35,11.43
57.84,81.96,13.69,46.78,34.54,13.03
112.82,151.35,7.27,125.88,120.73,5.38
89.02,115.49,2.73,82.51,80.15,4.61
159.62,178.14,10.99,182.21,173.93,12.24
197.19,294.56,8.78,221.07,212.66,7.16
88.48,110.9,7.37,94.19,82.03,9.37
148.13,171.96,5.71,137.75,123.19,6.13
79.71,108.94,8.03,80.23,78.46,9.44
134.8,163.61,6.06,131.82,122.54,4.33
119.59,159.57,11.08,111.88,101.34,10.64
195.8,261.34,8.53,223.07,208.27,9.21
141.28,180.6,12.52,140.35,126.15,10.95
102.43,146.92,8.52,116.06,105.08,8.48
67.11,80.94,4.86,56.52,48.21,4.63
72.69,93.0,12.21,62.25,58.99,11.08
83.8,110.2,8.69,99.8,93.42,7.89
87.64,119.67,4.48,90.72,81.53,6.35
177.59,251.04,9.48,178.29,167.13,8.64
134.18,168.79,6.29,135.43,125.53,5.15
128.51,174.57,12.13,113.87,102.87,12.28
67.22,77.99,7.44,73.1,66.09,8.12
179.02,263.71,10.72,149.29,138.1,11.62
158.42,198.54,3.15,163.07,160.06,4.16
60.15,83.72,6.75,61.85,58.58,4.9
156.18,173.06,13.8,182.05,178.77,13.37
131.53,155.48,11.7,132.91,119.44,12.8
62.26,80.61,3.92,53.22,51.16,5.54
118.75,172.33,5.33,122.2,109.98,5.74
122.7,160.85,5.96,102.65,98.38,4.17
74.87,110.2,9.8,66.0,58.44,9.39
191.85,248.17,11.08,155.87,142.05,9.38
177.5,230.07,10.99,178.44,169.24,11.99
150.35,172.59,8.12,125.37,121.42,6.37
119.34,169.6,11.73,117.88,112.91,10.47
111.76,133.98,7.24,131.12,117.23,6.91
147.65,215.54,3.49,160.62,153.64,3.34
131.81,193.02,8.77,109.53,100.32,8.4
59.34,87.67,13.43,52.79,45.36,13.28
126.88,165.96,11.52,135.69,129.39,12.37
170.96,234.36,8.94,197.95,193.83,8.42
118.89,167.8,9.76,96.67,86.07,9.95
57.79,66.6,13.17,65.02,53.96,12.38
167.94,225.11,7.14,172.09,167.25,6.55
80.2,89.33,5.98,81.68,69.64,6.43
88.79,115.34,13.73,105.05,92.09,13.69
74.71,86.8,12.36,82.11,68.22,13.25
99.53,116.77,5.88,113.47,110.21,6.12
163.51,203.74,7.57,153.96,148.71,8.78
127.91,162.82,6.98,130.69,117.64,6.75
80.73,108.93,3.79,84.46,80.68,3.75
181.67,205.25,13.49,168.71,167.66,14.17
181.94,236.79,6.85,187.05,173.86,5.74
180.59,211.84,12.5,161.56,155.99,12.05
85.82,114.1,4.27,73.58,66.77,4.77
117.69,159.46,8.57,111.75,104.5,6.69
197.75,261.56,2.29,216.68,203.8,2.04
165.8,231.35,11.17,193.4,187.67,11.57
54.08,66.74,8.97,53.16,39.67,10.84
59.78,84.05,9.51,63.2,53.56,11.02
119.59,152.25,2.62,100.6,92.22,1.74
186.38,241.12,4.53,216.54,210.98,4.56
130.81,177.8,2.89,134.39,129.98,1.12
124.67,138.05,5.47,138.65,128.92,4.43
65.82,89.62,9.53,73.57,66.32,10.63
148.52,200.12,8.79,134.05,120.3,7.29
173.32,212.13,9.35,175.34,167.46,8.38
107.06,121.44,8.59,126.78,118.62,10.37
166.34,189.03,5.28,139.04,132.2,6.57
194.67,286.03,4.93,208.93,196.88,6.06
80.56,110.83,3.64,95.46,88.51,5.1
128.5,147.88,12.19,118.25,113.48,13.19
93.07,115.66,9.4,106.53,93.46,7.88
168.93,225.86,4.24,198.23,188.88,4.3
136.64,195.97,4.13,150.14,140.86,3.9
145.19,162.24,12.48,129.58,120.03,11.72
169.69,202.72,10.91,158.42,147.36,12.25
109.4,159.27,9.91,89.08,83.7,9.77
187.26,206.68,6.88,212.09,210.62,5.12
129.95,153.42,5.14,148.13,135.78,4.24
73.69,109.33,13.75,77.61,74.8,12.67
154.38,207.7,11.57,145.28,134.17,13.12
168.99,203.58,5.62,140.38,138.23,6.21
97.51,109.88,12.17,107.38,101.13,12.41
178.58,198.45,11.11,194.76,192.88,11.13
185.92,222.71,5.56,216.61,208.3,6.17
91.54,132.96,7.12,99.98,89.83,8.14
197.53,250.14,4.23,223.5,220.1,4.45
71.11,98.71,3.33,78.1,71.9,5.09
80.3,117.83,10.67,84.5,70.48,12.58
77.63,98.07,5.21,75.37,68.17,7.19
184.1,216.59,11.84,213.71,201.47,12.52
148.14,193.6,13.95,157.09,143.11,15.68
72.82,106.55,2.92,69.86,55.21,2.54
116.05,164.99,7.68,96.71,83.14,9.11
142.29,160.27,11.62,130.38,124.94,13.26
62.52,86.09,11.47,63.61,49.14,13.08
182.36,242.32,11.12,166.0,153.62,12.44
170.54,249.5,6.19,151.52,138.8,5.81
125.78,144.52,7.45,127.16,125.95,6.08
195.07,256.25,9.14,169.31,154.95,8.48
112.66,163.56,13.69,126.2,114.31,14.76
197.62,249.79,5.93,196.38,184.63,4.86
150.19,194.16,13.08,154.63,152.48,12.99
145.2,163.81,5.23,124.72,120.46,5.49
74.89,90.71,13.87,69.64,55.17,14.28
182.29,224.18,10.04,175.73,167.72,11.79
114.12,168.68,7.56,128.19,121.62,8.21
74.34,90.17,9.36,82.37,69.61,10.51
51.89,66.65,5.27,46.14,43.92,5.6
133.96,183.33,5.29,140.19,133.35,6.62
129.11,150.4,3.36,115.86,109.6,2.42
157.9,204.42,3.37,188.74,182.84,2.21
183.54,256.11,6.17,216.73,211.42,7.88
61.91,89.57,11.15,63.48,59.54,11.93
159.72,215.71,9.3,172.43,169.01,9.98
78.11,106.83,3.23,87.53,77.56,3.1
178.73,205.63,12.23,194.53,180.65,11.73
172.86,255.54,9.22,186.68,178.55,9.44
131.12,151.18,13.53,155.17,150.0,12.01
156.54,220.7,10.04,162.58,159.35,9.86
97.15,117.16,4.1,102.45,89.83,3.92
120.68,177.81,7.69,137.53,122.93,7.84
173.25,240.46,9.78,185.02,179.13,10.32
118.89,166.63,2.34,129.97,124.89,4.17
103.67,123.12,2.18,92.65,83.23,2.79
124.13,158.54,3.55,117.74,105.89,5.09
174.24,234.72,5.02,149.66,142.28,5.25
100.28,141.19,7.15,100.51,90.69,7.66
76.06,86.83,7.85,74.72,63.69,6.13
156.8,232.84,3.66,187.98,173.54,2.19
173.9,253.21,10.08,181.63,178.32,10.4
65.1,78.64,9.15,72.55,57.59,8.74
85.98,122.88,5.53,80.27,73.78,6.73
71.3,93.21,2.16,80.75,69.63,2.34
102.19,131.29,2.93,106.9,97.88,4.46
117.55,144.09,6.7,126.82,119.0,8.59
162.32,216.28,3.85,148.98,138.2,2.44
147.67,205.55,6.52,150.55,144.0,6.1
143.14,180.98,9.54,150.81,148.05,10.2
102.86,139.03,8.57,106.52,98.68,7.79
176.22,243.13,4.77,205.48,197.18,3.84
120.69,167.09,6.13,139.92,136.09,7.38
196.87,220.64,9.37,233.95,219.86,11.29
145.12,209.54,12.33,154.84,150.66,13.43
68.94,88.47,11.04,81.95,75.22,11.13
151.43,182.46,8.64,171.57,168.4,8.41
98.77,118.19,6.35,89.71,81.21,6.51
152.95,197.79,6.38,148.51,143.2,6.23
60.45,87.93,12.55,54.12,46.27,12.56
76.23,95.39,2.47,61.11,56.97,1.28
178.36,249.69,13.86,156.1,154.35,15.47
84.08,95.74,9.97,67.4,55.49,10.99
175.56,226.54,10.17,190.99,181.02,10.9
91.89,137.53,2.46,89.15,83.38,4.26
146.43,206.2,9.27,135.45,133.79,8.4
154.12,182.51,7.82,170.26,157.14,6.14
126.9,165.04,3.27,143.78,140.4,4.57
95.8,114.33,5.34,114.01,99.98,7.33
81.9,103.5,12.68,86.55,78.85,13.0
54.98,77.63,8.6,54.13,48.37,6.84
95.59,134.64,6.96,88.15,76.76,8.08
147.97,176.27,2.87,131.54,118.26,1.17
190.75,280.18,10.57,168.84,162.65,10.73
180.68,241.57,10.43,174.12,167.41,9.54
164.91,206.46,9.37,197.35,190.29,11.03
168.27,218.88,8.12,134.67,120.76,7.93
149.75,200.97,7.21,131.61,120.91,8.8
89.04,117.89,9.12,77.94,73.48,8.32
186.08,240.89,4.8,202.24,198.65,4.35
150.61,196.09,13.3,141.72,137.5,15.08
134.07,156.93,9.07,131.77,127.08,7.87
66.65,94.98,5.73,57.28,53.06,6.05
117.06,154.13,7.4,112.61,102.39,6.95
119.05,137.2,11.67,100.16,97.53,12.76
179.68,252.72,3.94,182.06,175.64,2.46
132.0,194.43,5.51,110.77,101.02,5.26
107.06,158.33,10.15,119.5,114.43,10.95
196.52,245.18,5.79,201.76,199.84,5.41
66.61,76.88,11.51,72.58,70.43,9.74
113.38,148.23,3.57,109.69,106.92,4.39
56.3,64.47,11.15,53.63,40.93,11.17
160.99,237.23,2.82,135.11,124.9,0.87
187.71,220.27,2.15,189.5,187.6,2.6
92.01,110.51,12.78,92.54,86.06,14.46
178.75,225.7,8.98,176.47,171.57,7.42
93.83,117.6,6.22,102.86,93.77,6.58
186.62,264.6,4.79,211.44,203.12,5.71
163.09,209.17,9.4,179.46,171.72,7.69
170.74,199.47,8.11,146.41,141.01,6.2
52.7,63.6,13.9,55.27,52.34,13.76
194.42,253.46,13.8,161.78,150.39,14.96
159.0,184.28,9.62,171.38,158.06,8.26
95.71,128.7,7.31,91.19,76.97,8.66
174.41,231.32,7.89,148.77,146.95,8.52
92.23,127.82,10.19,105.58,94.23,9.52
180.91,266.86,3.22,189.16,177.99,3.28
66.89,97.98,5.94,63.0,48.74,7.8
155.55,229.97,2.9,126.35,121.81,1.77
131.1,157.05,2.88,133.06,121.67,2.88
64.48,74.32,4.35,75.4,73.63,4.85
86.28,105.35,7.82,89.61,79.77,6.38
51.86,75.61,11.42,61.64,55.73,9.59
120.32,179.13,7.83,102.82,91.05,5.88
95.19,137.43,6.03,97.79,84.7,5.32
139.75,159.88,2.99,156.42,150.31,1.28
94.59,139.89,8.6,95.55,87.19,9.82
94.99,120.57,5.26,79.45,76.81,7.24
161.48,178.23,9.38,166.83,160.0,7.62
57.22,73.07,13.73,59.78,53.73,13.46
185.43,207.39,3.34,202.4,198.83,1.44
177.84,234.31,4.55,196.42,182.9,3.08
150.17,185.52,7.68,166.44,163.36,6.97
138.98,179.2,13.62,148.07,138.17,13.2
183.85,247.32,11.26,162.95,149.48,13.02
77.8,112.62,12.78,74.82,61.05,12.36
61.85,84.4,6.0,68.68,56.57,5.99
85.93,109.44,13.9,101.51,98.05,12.89
169.19,241.56,3.23,140.69,128.25,1.23
55.2,80.72,2.64,55.99,51.11,4.23
137.42,157.75,12.27,127.12,113.2,10.59
199.32,261.66,13.13,177.42,166.5,14.98
178.35,216.49,3.09,178.77,166.78,1.61
128.22,143.45,3.36,133.66,131.47,3.78
59.55,81.42,2.4,47.87,38.71,4.4
174.71,252.47,3.25,194.29,181.79,1.81
139.85,162.94,4.51,157.74,144.68,4.21
67.24,95.81,13.64,79.76,78.36,14.76
64.08,92.36,10.01,55.89,41.74,8.14
186.44,273.28,11.34,193.5,191.89,12.1
150.38,181.38,11.31,145.97,136.36,9.64
174.39,254.89,8.42,162.87,152.16,7.37
181.85,223.36,11.57,186.62,184.12,10.21
135.77,179.34,9.15,151.1,149.43,10.78
127.62,142.96,5.77,103.27,91.28,4.5
114.56,128.03,8.73,136.07,129.69,6.9
97.54,135.4,8.4,109.63,107.13,8.75
115.19,147.19,11.88,126.76,115.08,11.27
166.08,199.72,13.78,183.38,170.49,13.4
140.29,165.0,6.93,134.06,124.84,5.41
183.88,251.54,11.16,202.39,199.13,12.15
116.51,128.18,3.2,111.23,110.02,3.6
141.06,200.64,11.32,163.56,152.75,10.78
144.7,163.75,6.46,126.01,117.31,5.14
138.75,163.26,2.47,127.23,117.12,2.85
155.4,194.94,6.36,158.59,146.2,7.47
85.62,110.78,9.33,79.42,72.34,8.58
126.85,157.55,3.43,123.01,120.27,1.53
65.63,80.62,13.09,65.43,51.28,11.95
107.68,159.96,2.93,123.03,114.39,3.66
123.15,167.07,13.16,124.29,114.68,15.12
147.83,164.0,10.49,139.7,125.63,8.54
192.58,244.97,5.96,173.15,159.11,5.18
140.1,203.14,6.69,134.98,125.97,4.94
161.54,197.17,10.89,162.56,157.39,10.16
125.94,143.3,9.22,138.34,123.38,8.84
145.12,203.65,10.06,123.12,112.59,11.74
60.64,81.4,6.67,53.89,47.17,4.99
88.16,117.09,7.85,83.91,75.08,8.96
104.28,116.94,13.88,98.46,91.63,13.46
120.87,139.75,4.57,115.64,102.2,5.81
56.85,76.69,7.01,63.52,55.77,7.07
71.0,84.01,5.5,66.01,53.48,3.66
91.52,119.13,11.18,91.59,78.83,12.97
195.73,257.96,11.17,205.43,192.89,9.5
99.7,120.98,5.51,89.02,77.91,5.9
122.31,180.94,2.98,133.01,120.04,4.49
79.41,114.12,2.14,80.91,74.49,0.46
141.62,196.7,7.13,138.6,136.0,7.34
92.1,104.19,6.92,103.52,90.72,8.22
81.05,92.59,13.86,72.73,64.76,15.81
127.49,165.36,7.64,147.03,144.24,8.53
50.83,59.18,5.08,52.07,49.45,4.19
51.15,76.28,12.69,53.38,50.15,13.49
82.86,96.4,7.89,95.29,83.78,8.72
55.51,71.88,9.19,62.56,51.61,9.99
66.2,82.47,3.15,68.89,65.04,4.57
100.83,136.7,6.59,111.04,98.18,4.94
170.39,196.22,13.33,165.84,160.91,11.76
135.81,172.76,9.07,138.38,126.28,9.64
126.9,153.53,6.13,104.67,96.83,7.95
94.02,136.81,9.51,78.6,67.36,9.37
189.76,211.82,12.92,214.77,208.43,14.77
109.55,160.55,5.29,90.26,84.4,7.04
63.06,90.38,8.06,54.72,41.95,9.67
142.56,173.78,13.5,159.43,157.94,15.14
67.08,94.96,4.07,53.69,39.05,5.66
101.78,113.23,10.64,92.92,82.85,11.92
126.11,187.5,9.37,130.35,123.3,10.15
181.13,237.4,10.16,188.05,178.26,8.25
124.03,151.48,6.21,137.78,135.06,4.74
155.34,193.4,5.77,155.71,147.51,4.3
198.92,224.1,10.21,199.67,184.88,8.3
69.72,104.29,4.59,76.01,71.71,3.05
91.21,101.76,7.04,91.16,80.05,8.71
109.19,148.71,4.26,113.92,106.84,4.91
113.27,144.66,2.1,131.3,121.16,1.35
111.65,165.2,13.64,107.25,103.38,14.81
186.14,223.07,7.18,177.59,170.0,7.13
157.1,206.25,13.63,125.91,111.19,12.2
141.19,182.55,3.68,147.59,143.86,5.22
96.41,133.15,9.05,78.27,68.36,8.4
173.57,195.65,4.41,173.86,164.8,5.21
193.26,227.57,11.48,216.78,207.87,10.64
173.18,205.36,11.4,176.64,167.03,11.4
50.23,70.09,3.35,45.61,37.57,4.62
145.46,171.01,12.94,162.11,160.87,11.57
57.67,76.67,4.34,52.36,38.76,6.24
88.64,105.14,9.36,96.9,84.33,7.64
58.93,85.13,13.83,61.53,58.09,13.96
140.57,207.6,12.59,122.01,115.23,14.25
152.99,200.02,13.48,177.78,165.99,15.26
67.17,83.36,6.11,59.13,44.41,5.04
107.58,128.4,3.27,128.64,114.33,1.84
118.44,132.64,4.26,95.09,81.5,5.16
105.36,127.21,8.01,95.39,92.17,6.17
68.15,92.8,11.52,59.97,46.17,11.46
112.84,148.21,3.8,90.91,77.61,4.99
162.68,240.37,9.92,177.8,171.52,10.16
60.65,76.33,5.88,65.34,58.82,4.63
62.03,85.45,6.09,69.28,61.84,6.04
103.22,133.74,9.94,93.17,82.98,11.63
191.26,249.6,7.6,187.0,182.35,8.07
150.29,181.41,11.74,159.85,158.53,12.63
151.8,194.61,3.87,148.14,145.17,3.22
104.29,134.36,11.48,112.52,105.36,10.23
139.05,192.26,2.77,146.5,141.55,1.79
51.52,76.06,4.33,43.58,31.88,4.46
145.41,179.11,9.87,161.76,159.27,8.99
186.99,208.85,12.26,203.5,189.65,12.43
141.89,184.24,5.03,150.73,137.2,5.86
181.05,238.59,5.93,156.08,142.35,6.86
158.6,185.14,8.45,143.88,132.52,7.1
68.08,95.6,4.54,65.17,62.68,5.54
185.37,276.93,11.73,169.05,161.92,12.42
59.97,88.65,11.28,53.44,50.6,9.33
130.1,153.36,3.74,145.99,131.16,1.98
71.32,103.43,7.57,75.26,69.6,8.15
51.76,71.52,11.3,53.11,43.92,10.83
113.31,145.2,6.05,100.88,88.97,4.63
94.26,124.06,9.6,110.02,96.13,7.77
122.9,176.96,2.6,107.72,96.14,1.24
136.58,176.47,9.3,152.69,142.25,11.13
56.56,70.66,3.83,67.12,59.6,4.74
68.45,88.8,11.97,74.67,65.19,12.08
133.8,178.17,6.27,160.17,157.86,8.03
101.48,119.3,5.38,107.61,94.23,5.86
159.38,232.75,12.09,141.36,132.75,12.99
147.84,202.5,2.6,130.33,128.77,1.73
176.84,239.32,6.76,164.43,150.55,7.12
153.87,175.39,6.44,123.54,115.69,5.01
114.49,153.61,5.42,122.81,109.65,5.04
150.94,173.34,12.94,136.98,123.98,11.07
91.31,103.31,11.01,102.82,90.4,9.88
95.95,125.78,2.77,90.54,88.68,1.07
168.35,212.31,10.58,167.0,162.54,10.13
116.96,156.21,8.33,138.75,125.49,9.7
169.76,192.79,12.81,152.25,138.66,12.32
173.36,220.59,5.76,188.71,181.29,7.08
178.63,208.99,8.89,196.86,189.7,9.52
187.5,280.28,8.01,166.57,163.12,8.05
114.65,151.85,7.87,114.69,100.14,6.82
97.83,134.51,7.47,91.97,87.98,9.16
137.33,168.94,4.47,152.27,148.59,2.68
105.68,120.25,11.07,110.85,100.6,11.82
140.16,208.89,7.42,138.81,134.41,7.9
